Lsativa_Dandie_Chr2_000309,170,412,NBS
Lsativa_Dandie_Chr2_000309,545,863,LRR
Lsativa_Dandie_Chr2_000309,869,1040,LRR
Lsativa_Dandie_Chr2_000310,169,411,NBS
Lsativa_Dandie_Chr2_000310,539,876,LRR
Lsativa_Dandie_Chr2_000310,579,630,LRR
Lsativa_Dandie_Chr2_000310,598,621,LRR
Lsativa_Dandie_Chr2_000310,600,621,LRR
Lsativa_Dandie_Chr2_000310,877,1059,LRR
Lsativa_Dandie_Chr2_000311,170,412,NBS
Lsativa_Dandie_Chr2_000311,546,846,LRR
Lsativa_Dandie_Chr2_000311,865,1054,LRR
Lsativa_Dandie_Chr2_000358,19,136,LRR
Lsativa_Dandie_Chr2_000358,137,210,LRR
Lsativa_Dandie_Chr2_000358,138,197,LRR
Lsativa_Dandie_Chr2_000358,211,546,LRR
Lsativa_Dandie_Chr2_000358,308,324,LRR
Lsativa_Dandie_Chr2_000358,311,332,LRR
Lsativa_Dandie_Chr2_000358,453,469,LRR
Lsativa_Dandie_Chr2_000358,481,500,LRR
Lsativa_Dandie_Chr2_000388,24,196,LRR
Lsativa_Dandie_Chr2_000388,114,138,LRR
Lsativa_Dandie_Chr2_000388,115,175,LRR
Lsativa_Dandie_Chr2_000388,197,325,LRR
Lsativa_Dandie_Chr2_000388,234,258,LRR
Lsativa_Dandie_Chr2_000388,259,283,LRR
Lsativa_Dandie_Chr2_000388,326,638,LRR
Lsativa_Dandie_Chr2_000388,340,362,LRR
Lsativa_Dandie_Chr2_000388,387,411,LRR
Lsativa_Dandie_Chr2_000388,435,459,LRR
Lsativa_Dandie_Chr2_000388,508,532,LRR
Lsativa_Dandie_Chr2_000388,556,580,LRR
Lsativa_Dandie_Chr2_000453,185,398,NBS
Lsativa_Dandie_Chr2_000453,566,960,LRR
Lsativa_Dandie_Chr2_000453,971,1120,LRR
Lsativa_Dandie_Chr2_000453,1121,1238,LRR
Lsativa_Dandie_Chr2_000502,28,185,LRR
Lsativa_Dandie_Chr2_000502,119,143,LRR
Lsativa_Dandie_Chr2_000502,120,180,LRR
Lsativa_Dandie_Chr2_000502,144,168,LRR
Lsativa_Dandie_Chr2_000502,186,235,LRR
Lsativa_Dandie_Chr2_000502,192,216,LRR
Lsativa_Dandie_Chr2_000502,236,288,LRR
Lsativa_Dandie_Chr2_000502,240,264,LRR
Lsativa_Dandie_Chr2_000502,289,404,LRR
Lsativa_Dandie_Chr2_000502,336,359,LRR
Lsativa_Dandie_Chr2_000502,338,360,LRR
Lsativa_Dandie_Chr2_000502,405,722,LRR
Lsativa_Dandie_Chr2_000502,406,430,LRR
Lsativa_Dandie_Chr2_000502,549,573,LRR
Lsativa_Dandie_Chr2_000502,597,621,LRR
Lsativa_Dandie_Chr2_000502,639,694,LRR
Lsativa_Dandie_Chr2_000502,681,705,LRR
Lsativa_Dandie_Chr2_000502,723,821,LRR
Lsativa_Dandie_Chr2_000502,730,754,LRR
Lsativa_Dandie_Chr2_000502,802,826,LRR
Lsativa_Dandie_Chr2_000502,823,871,LRR
Lsativa_Dandie_Chr2_000504,33,146,LRR
Lsativa_Dandie_Chr2_000504,96,119,LRR
Lsativa_Dandie_Chr2_000504,120,144,LRR
Lsativa_Dandie_Chr2_000504,147,240,LRR
Lsativa_Dandie_Chr2_000504,150,206,LRR
Lsativa_Dandie_Chr2_000504,241,317,LRR
Lsativa_Dandie_Chr2_000504,243,267,LRR
Lsativa_Dandie_Chr2_000504,268,328,LRR
Lsativa_Dandie_Chr2_000504,268,290,LRR
Lsativa_Dandie_Chr2_000504,315,338,LRR
Lsativa_Dandie_Chr2_000504,318,605,LRR
Lsativa_Dandie_Chr2_000504,340,364,LRR
Lsativa_Dandie_Chr2_000504,412,436,LRR
Lsativa_Dandie_Chr2_000504,414,432,LRR
Lsativa_Dandie_Chr2_000504,414,436,LRR
Lsativa_Dandie_Chr2_000504,437,460,LRR
Lsativa_Dandie_Chr2_000504,438,457,LRR
Lsativa_Dandie_Chr2_000504,487,545,LRR
Lsativa_Dandie_Chr2_000504,532,556,LRR
Lsativa_Dandie_Chr2_000552,35,332,LRR
Lsativa_Dandie_Chr2_000552,337,461,LRR
Lsativa_Dandie_Chr2_000698,29,325,LRR
Lsativa_Dandie_Chr2_000698,91,113,LRR
Lsativa_Dandie_Chr2_000698,111,150,LRR
Lsativa_Dandie_Chr2_000698,114,137,LRR
Lsativa_Dandie_Chr2_000698,116,137,LRR
Lsativa_Dandie_Chr2_000698,258,281,LRR
Lsativa_Dandie_Chr2_000698,327,451,LRR
Lsativa_Dandie_Chr2_000698,386,426,LRR
Lsativa_Dandie_Chr2_000698,389,412,LRR
Lsativa_Dandie_Chr2_000698,413,435,LRR
Lsativa_Dandie_Chr2_000881,177,421,NBS
Lsativa_Dandie_Chr2_000881,516,680,LRR
Lsativa_Dandie_Chr2_000881,683,861,LRR
Lsativa_Dandie_Chr2_000881,862,976,LRR
Lsativa_Dandie_Chr2_000898,36,189,LRR
Lsativa_Dandie_Chr2_000898,148,172,LRR
Lsativa_Dandie_Chr2_000898,151,183,LRR
Lsativa_Dandie_Chr2_000898,190,243,LRR
Lsativa_Dandie_Chr2_000898,196,220,LRR
Lsativa_Dandie_Chr2_000898,244,321,LRR
Lsativa_Dandie_Chr2_000898,269,293,LRR
Lsativa_Dandie_Chr2_000898,295,317,LRR
Lsativa_Dandie_Chr2_000898,322,632,LRR
Lsativa_Dandie_Chr2_000898,341,365,LRR
Lsativa_Dandie_Chr2_000898,366,389,LRR
Lsativa_Dandie_Chr2_000898,509,533,LRR
Lsativa_Dandie_Chr2_000898,581,604,LRR
Lsativa_Dandie_Chr2_001062,28,260,LRR
Lsativa_Dandie_Chr2_001062,216,238,LRR
Lsativa_Dandie_Chr2_001062,261,319,LRR
Lsativa_Dandie_Chr2_001062,261,392,LRR
Lsativa_Dandie_Chr2_001259,42,324,LRR
Lsativa_Dandie_Chr2_001259,107,131,LRR
Lsativa_Dandie_Chr2_001259,155,179,LRR
Lsativa_Dandie_Chr2_001259,157,179,LRR
Lsativa_Dandie_Chr2_001259,227,250,LRR
Lsativa_Dandie_Chr2_001259,251,275,LRR
Lsativa_Dandie_Chr2_001259,325,648,LRR
Lsativa_Dandie_Chr2_001259,403,427,LRR
Lsativa_Dandie_Chr2_001259,406,427,LRR
Lsativa_Dandie_Chr2_001259,429,451,LRR
Lsativa_Dandie_Chr2_001259,499,524,LRR
Lsativa_Dandie_Chr2_001259,550,572,LRR
Lsativa_Dandie_Chr2_001259,572,596,LRR
Lsativa_Dandie_Chr2_001461,27,135,LRR
Lsativa_Dandie_Chr2_001461,114,138,LRR
Lsativa_Dandie_Chr2_001461,136,223,LRR
Lsativa_Dandie_Chr2_001461,162,185,LRR
Lsativa_Dandie_Chr2_001461,224,328,LRR
Lsativa_Dandie_Chr2_001461,234,258,LRR
Lsativa_Dandie_Chr2_001461,259,283,LRR
Lsativa_Dandie_Chr2_001461,261,283,LRR
Lsativa_Dandie_Chr2_001461,329,638,LRR
Lsativa_Dandie_Chr2_001461,387,411,LRR
Lsativa_Dandie_Chr2_001461,435,459,LRR
Lsativa_Dandie_Chr2_001461,508,532,LRR
Lsativa_Dandie_Chr2_001461,511,532,LRR
Lsativa_Dandie_Chr2_001464,36,200,LRR
Lsativa_Dandie_Chr2_001464,125,149,LRR
Lsativa_Dandie_Chr2_001464,127,186,LRR
Lsativa_Dandie_Chr2_001464,201,333,LRR
Lsativa_Dandie_Chr2_001464,269,293,LRR
Lsativa_Dandie_Chr2_001464,334,647,LRR
Lsativa_Dandie_Chr2_001464,396,420,LRR
Lsativa_Dandie_Chr2_001464,444,468,LRR
Lsativa_Dandie_Chr2_001464,517,541,LRR
Lsativa_Dandie_Chr2_001464,520,541,LRR
Lsativa_Dandie_Chr2_001464,565,589,LRR
Lsativa_Dandie_Chr2_001480,34,197,LRR
Lsativa_Dandie_Chr2_001480,105,129,LRR
Lsativa_Dandie_Chr2_001480,202,338,LRR
Lsativa_Dandie_Chr2_001480,249,273,LRR
Lsativa_Dandie_Chr2_001480,276,335,LRR
Lsativa_Dandie_Chr2_001480,339,651,LRR
Lsativa_Dandie_Chr2_001480,401,425,LRR
Lsativa_Dandie_Chr2_001480,427,486,LRR
Lsativa_Dandie_Chr2_001480,449,473,LRR
Lsativa_Dandie_Chr2_001480,474,497,LRR
Lsativa_Dandie_Chr2_001480,522,546,LRR
Lsativa_Dandie_Chr2_001480,524,546,LRR
Lsativa_Dandie_Chr2_001480,548,606,LRR
Lsativa_Dandie_Chr2_001480,570,594,LRR
Lsativa_Dandie_Chr2_001579,35,319,LRR
Lsativa_Dandie_Chr2_001579,320,641,LRR
Lsativa_Dandie_Chr2_001579,468,486,LRR
Lsativa_Dandie_Chr2_001579,539,559,LRR
Lsativa_Dandie_Chr2_001594,26,135,LRR
Lsativa_Dandie_Chr2_001594,136,257,LRR
Lsativa_Dandie_Chr2_001594,139,198,LRR
Lsativa_Dandie_Chr2_001667,29,235,LRR
Lsativa_Dandie_Chr2_001667,86,131,LRR
Lsativa_Dandie_Chr2_001667,190,211,LRR
Lsativa_Dandie_Chr2_001739,28,139,LRR
Lsativa_Dandie_Chr2_001739,89,112,LRR
Lsativa_Dandie_Chr2_001739,113,137,LRR
Lsativa_Dandie_Chr2_001739,139,196,LRR
Lsativa_Dandie_Chr2_001739,140,206,LRR
Lsativa_Dandie_Chr2_001739,161,184,LRR
Lsativa_Dandie_Chr2_001739,185,209,LRR
Lsativa_Dandie_Chr2_001739,207,354,LRR
Lsativa_Dandie_Chr2_001739,210,234,LRR
Lsativa_Dandie_Chr2_001739,282,305,LRR
Lsativa_Dandie_Chr2_001739,285,306,LRR
Lsativa_Dandie_Chr2_001739,306,330,LRR
Lsativa_Dandie_Chr2_001739,355,631,LRR
Lsativa_Dandie_Chr2_001739,427,485,LRR
Lsativa_Dandie_Chr2_001739,544,568,LRR
Lsativa_Dandie_Chr2_001739,592,613,LRR
Lsativa_Dandie_Chr2_001739,632,693,LRR
Lsativa_Dandie_Chr2_001739,677,700,LRR
Lsativa_Dandie_Chr2_001739,679,699,LRR
Lsativa_Dandie_Chr2_001739,679,701,LRR
Lsativa_Dandie_Chr2_001739,694,800,LRR
Lsativa_Dandie_Chr2_001739,725,748,LRR
Lsativa_Dandie_Chr2_001739,727,786,LRR
Lsativa_Dandie_Chr2_001739,749,773,LRR
Lsativa_Dandie_Chr2_001739,801,919,LRR
Lsativa_Dandie_Chr2_001739,847,871,LRR
Lsativa_Dandie_Chr2_001824,26,182,LRR
Lsativa_Dandie_Chr2_001824,183,228,LRR
Lsativa_Dandie_Chr2_001837,27,185,LRR
Lsativa_Dandie_Chr2_001837,117,141,LRR
Lsativa_Dandie_Chr2_001837,186,287,LRR
Lsativa_Dandie_Chr2_001837,195,219,LRR
Lsativa_Dandie_Chr2_001837,267,290,LRR
Lsativa_Dandie_Chr2_001837,292,561,LRR
Lsativa_Dandie_Chr2_001837,367,383,LRR
Lsativa_Dandie_Chr2_001837,368,391,LRR
Lsativa_Dandie_Chr2_001837,415,439,LRR
Lsativa_Dandie_Chr2_001837,465,524,LRR
Lsativa_Dandie_Chr2_001837,511,535,LRR
Lsativa_Dandie_Chr2_001857,3,154,LRR
Lsativa_Dandie_Chr2_001899,28,185,LRR
Lsativa_Dandie_Chr2_001899,117,141,LRR
Lsativa_Dandie_Chr2_001899,192,325,LRR
Lsativa_Dandie_Chr2_001899,260,284,LRR
Lsativa_Dandie_Chr2_001899,328,633,LRR
Lsativa_Dandie_Chr2_001899,387,410,LRR
Lsativa_Dandie_Chr2_001899,389,448,LRR
Lsativa_Dandie_Chr2_001899,435,459,LRR
Lsativa_Dandie_Chr2_001899,508,532,LRR
Lsativa_Dandie_Chr2_001899,538,593,LRR
Lsativa_Dandie_Chr2_001899,580,605,LRR
Lsativa_Dandie_Chr2_001900,27,198,LRR
Lsativa_Dandie_Chr2_001900,117,141,LRR
Lsativa_Dandie_Chr2_001900,120,178,LRR
Lsativa_Dandie_Chr2_001900,199,329,LRR
Lsativa_Dandie_Chr2_001900,262,286,LRR
Lsativa_Dandie_Chr2_001900,330,614,LRR
Lsativa_Dandie_Chr2_001900,363,387,LRR
Lsativa_Dandie_Chr2_001900,411,435,LRR
Lsativa_Dandie_Chr2_001900,484,508,LRR
Lsativa_Dandie_Chr2_001900,485,499,LRR
Lsativa_Dandie_Chr2_001900,510,569,LRR
Lsativa_Dandie_Chr2_001904,29,186,LRR
Lsativa_Dandie_Chr2_001904,118,142,LRR
Lsativa_Dandie_Chr2_001904,166,190,LRR
Lsativa_Dandie_Chr2_001904,195,335,LRR
Lsativa_Dandie_Chr2_001904,238,262,LRR
Lsativa_Dandie_Chr2_001904,263,287,LRR
Lsativa_Dandie_Chr2_001904,336,633,LRR
Lsativa_Dandie_Chr2_001904,390,414,LRR
Lsativa_Dandie_Chr2_001904,438,461,LRR
Lsativa_Dandie_Chr2_001904,462,485,LRR
Lsativa_Dandie_Chr2_001904,510,534,LRR
Lsativa_Dandie_Chr2_001904,513,571,LRR
Lsativa_Dandie_Chr2_001904,558,582,LRR
Lsativa_Dandie_Chr2_001907,22,180,LRR
Lsativa_Dandie_Chr2_001907,95,149,LRR
Lsativa_Dandie_Chr2_001907,112,136,LRR
Lsativa_Dandie_Chr2_001907,186,323,LRR
Lsativa_Dandie_Chr2_001907,257,281,LRR
Lsativa_Dandie_Chr2_001907,324,635,LRR
Lsativa_Dandie_Chr2_001907,385,409,LRR
Lsativa_Dandie_Chr2_001907,433,457,LRR
Lsativa_Dandie_Chr2_001907,506,530,LRR
Lsativa_Dandie_Chr2_001907,554,577,LRR
Lsativa_Dandie_Chr2_001908,28,305,LRR
Lsativa_Dandie_Chr2_001908,117,141,LRR
Lsativa_Dandie_Chr2_001908,237,261,LRR
Lsativa_Dandie_Chr2_001908,285,309,LRR
Lsativa_Dandie_Chr2_001908,310,448,LRR
Lsativa_Dandie_Chr2_001908,382,406,LRR
Lsativa_Dandie_Chr2_001908,449,760,LRR
Lsativa_Dandie_Chr2_001908,557,581,LRR
Lsativa_Dandie_Chr2_001908,582,605,LRR
Lsativa_Dandie_Chr2_001908,630,654,LRR
Lsativa_Dandie_Chr2_001908,702,727,LRR
Lsativa_Dandie_Chr2_001911,29,189,LRR
Lsativa_Dandie_Chr2_001911,120,144,LRR
Lsativa_Dandie_Chr2_001911,197,329,LRR
Lsativa_Dandie_Chr2_001911,265,289,LRR
Lsativa_Dandie_Chr2_001911,330,643,LRR
Lsativa_Dandie_Chr2_001911,392,416,LRR
Lsativa_Dandie_Chr2_001911,440,464,LRR
Lsativa_Dandie_Chr2_001911,513,537,LRR
Lsativa_Dandie_Chr2_001911,514,554,LRR
Lsativa_Dandie_Chr2_001911,561,585,LRR
Lsativa_Dandie_Chr2_001912,30,179,LRR
Lsativa_Dandie_Chr2_001912,117,141,LRR
Lsativa_Dandie_Chr2_001912,124,178,LRR
Lsativa_Dandie_Chr2_001912,165,189,LRR
Lsativa_Dandie_Chr2_001912,180,327,LRR
Lsativa_Dandie_Chr2_001912,237,261,LRR
Lsativa_Dandie_Chr2_001912,262,286,LRR
Lsativa_Dandie_Chr2_001912,328,441,LRR
Lsativa_Dandie_Chr2_001912,342,364,LRR
Lsativa_Dandie_Chr2_001912,388,412,LRR
Lsativa_Dandie_Chr2_001912,442,504,LRR
Lsativa_Dandie_Chr2_001912,461,485,LRR
Lsativa_Dandie_Chr2_001912,464,485,LRR
Lsativa_Dandie_Chr2_001923,25,154,LRR
Lsativa_Dandie_Chr2_001923,40,95,LRR
Lsativa_Dandie_Chr2_001923,58,82,LRR
Lsativa_Dandie_Chr2_001923,155,269,LRR
Lsativa_Dandie_Chr2_001923,203,226,LRR
Lsativa_Dandie_Chr2_001923,272,533,LRR
Lsativa_Dandie_Chr2_001923,307,330,LRR
Lsativa_Dandie_Chr2_001923,331,355,LRR
Lsativa_Dandie_Chr2_001923,404,428,LRR
Lsativa_Dandie_Chr2_001924,28,181,LRR
Lsativa_Dandie_Chr2_001924,95,153,LRR
Lsativa_Dandie_Chr2_001924,116,140,LRR
Lsativa_Dandie_Chr2_001924,182,260,LRR
Lsativa_Dandie_Chr2_001924,236,260,LRR
Lsativa_Dandie_Chr2_001924,261,326,LRR
Lsativa_Dandie_Chr2_001924,261,285,LRR
Lsativa_Dandie_Chr2_001924,327,642,LRR
Lsativa_Dandie_Chr2_001924,440,464,LRR
Lsativa_Dandie_Chr2_001924,513,537,LRR
Lsativa_Dandie_Chr2_001924,561,585,LRR
Lsativa_Dandie_Chr2_001925,28,316,LRR
Lsativa_Dandie_Chr2_001925,119,143,LRR
Lsativa_Dandie_Chr2_001925,264,288,LRR
Lsativa_Dandie_Chr2_001925,331,535,LRR
Lsativa_Dandie_Chr2_001925,406,430,LRR
Lsativa_Dandie_Chr2_001925,408,430,LRR
Lsativa_Dandie_Chr2_001925,409,430,LRR
Lsativa_Dandie_Chr2_001971,28,190,LRR
Lsativa_Dandie_Chr2_001971,122,146,LRR
Lsativa_Dandie_Chr2_001971,123,183,LRR
Lsativa_Dandie_Chr2_001971,170,194,LRR
Lsativa_Dandie_Chr2_001971,197,331,LRR
Lsativa_Dandie_Chr2_001971,242,266,LRR
Lsativa_Dandie_Chr2_001971,267,291,LRR
Lsativa_Dandie_Chr2_001971,332,618,LRR
Lsativa_Dandie_Chr2_001971,421,445,LRR
Lsativa_Dandie_Chr2_001971,446,469,LRR
Lsativa_Dandie_Chr2_001971,494,518,LRR
Lsativa_Dandie_Chr2_001973,69,249,LRR
Lsativa_Dandie_Chr2_001973,250,373,LRR
Lsativa_Dandie_Chr2_001973,263,285,LRR
Lsativa_Dandie_Chr2_001973,285,309,LRR
Lsativa_Dandie_Chr2_001973,310,334,LRR
Lsativa_Dandie_Chr2_001973,378,681,LRR
Lsativa_Dandie_Chr2_001973,437,461,LRR
Lsativa_Dandie_Chr2_001973,485,509,LRR
Lsativa_Dandie_Chr2_001973,539,594,LRR
Lsativa_Dandie_Chr2_001973,558,582,LRR
Lsativa_Dandie_Chr2_001973,606,630,LRR
Lsativa_Dandie_Chr2_001974,10,190,LRR
Lsativa_Dandie_Chr2_001974,104,128,LRR
Lsativa_Dandie_Chr2_001974,191,314,LRR
Lsativa_Dandie_Chr2_001974,204,226,LRR
Lsativa_Dandie_Chr2_001974,226,250,LRR
Lsativa_Dandie_Chr2_001974,251,275,LRR
Lsativa_Dandie_Chr2_001974,319,623,LRR
Lsativa_Dandie_Chr2_001974,378,402,LRR
Lsativa_Dandie_Chr2_001974,409,463,LRR
Lsativa_Dandie_Chr2_001974,426,450,LRR
Lsativa_Dandie_Chr2_001974,451,474,LRR
Lsativa_Dandie_Chr2_001974,499,523,LRR
Lsativa_Dandie_Chr2_002103,378,527,LRR
Lsativa_Dandie_Chr2_002103,438,496,LRR
Lsativa_Dandie_Chr2_002460,7,154,TIR
Lsativa_Dandie_Chr2_002460,15,183,TIR
Lsativa_Dandie_Chr2_002460,16,179,TIR
Lsativa_Dandie_Chr2_002460,17,151,TIR
Lsativa_Dandie_Chr2_002460,17,175,TIR
Lsativa_Dandie_Chr2_002460,197,409,NBS
Lsativa_Dandie_Chr2_002460,505,686,LRR
Lsativa_Dandie_Chr2_002460,687,821,LRR
Lsativa_Dandie_Chr2_002460,822,936,LRR
Lsativa_Dandie_Chr2_002737,26,186,LRR
Lsativa_Dandie_Chr2_002737,191,642,LRR
Lsativa_Dandie_Chr2_002737,242,265,LRR
Lsativa_Dandie_Chr2_002737,266,290,LRR
Lsativa_Dandie_Chr2_002737,291,314,LRR
Lsativa_Dandie_Chr2_002737,292,345,LRR
Lsativa_Dandie_Chr2_002737,315,337,LRR
Lsativa_Dandie_Chr2_002737,410,434,LRR
Lsativa_Dandie_Chr2_002737,435,458,LRR
Lsativa_Dandie_Chr2_002744,21,185,LRR
Lsativa_Dandie_Chr2_002744,118,142,LRR
Lsativa_Dandie_Chr2_002744,145,202,LRR
Lsativa_Dandie_Chr2_002744,186,575,LRR
Lsativa_Dandie_Chr2_002744,266,290,LRR
Lsativa_Dandie_Chr2_002744,313,328,LRR
Lsativa_Dandie_Chr2_002744,314,337,LRR
Lsativa_Dandie_Chr2_002744,511,535,LRR
Lsativa_Dandie_Chr2_002744,535,557,LRR
Lsativa_Dandie_Chr2_002796,12,172,TIR
Lsativa_Dandie_Chr2_002796,14,188,TIR
Lsativa_Dandie_Chr2_002796,20,204,TIR
Lsativa_Dandie_Chr2_002796,21,170,TIR
Lsativa_Dandie_Chr2_002796,22,159,TIR
Lsativa_Dandie_Chr2_002797,34,250,NBS
Lsativa_Dandie_Chr2_002797,384,594,LRR
Lsativa_Dandie_Chr2_002797,595,728,LRR
Lsativa_Dandie_Chr2_002805,33,181,LRR
Lsativa_Dandie_Chr2_002805,97,121,LRR
Lsativa_Dandie_Chr2_002805,145,169,LRR
Lsativa_Dandie_Chr2_002805,182,280,LRR
Lsativa_Dandie_Chr2_002805,193,217,LRR
Lsativa_Dandie_Chr2_002805,241,265,LRR
Lsativa_Dandie_Chr2_002805,243,261,LRR
Lsativa_Dandie_Chr2_002805,281,379,LRR
Lsativa_Dandie_Chr2_002805,289,312,LRR
Lsativa_Dandie_Chr2_002805,313,337,LRR
Lsativa_Dandie_Chr2_002805,380,476,LRR
Lsativa_Dandie_Chr2_002805,387,411,LRR
Lsativa_Dandie_Chr2_002805,435,459,LRR
Lsativa_Dandie_Chr2_002805,477,575,LRR
Lsativa_Dandie_Chr2_002805,483,506,LRR
Lsativa_Dandie_Chr2_002805,531,555,LRR
Lsativa_Dandie_Chr2_002805,576,869,LRR
Lsativa_Dandie_Chr2_002805,626,650,LRR
Lsativa_Dandie_Chr2_002805,674,698,LRR
Lsativa_Dandie_Chr2_002805,677,735,LRR
Lsativa_Dandie_Chr2_002805,722,746,LRR
Lsativa_Dandie_Chr2_002805,776,832,LRR
Lsativa_Dandie_Chr2_002805,795,817,LRR
Lsativa_Dandie_Chr2_002805,819,850,LRR
Lsativa_Dandie_Chr2_002839,43,200,LRR
Lsativa_Dandie_Chr2_002839,133,192,LRR
Lsativa_Dandie_Chr2_002839,201,302,LRR
Lsativa_Dandie_Chr2_002839,259,318,LRR
Lsativa_Dandie_Chr2_002839,303,431,LRR
Lsativa_Dandie_Chr2_002860,25,182,LRR
Lsativa_Dandie_Chr2_002860,91,115,LRR
Lsativa_Dandie_Chr2_002860,141,163,LRR
Lsativa_Dandie_Chr2_002860,189,323,LRR
Lsativa_Dandie_Chr2_002860,190,211,LRR
Lsativa_Dandie_Chr2_002860,211,235,LRR
Lsativa_Dandie_Chr2_002860,324,624,LRR
Lsativa_Dandie_Chr2_002860,381,404,LRR
Lsativa_Dandie_Chr2_002860,383,442,LRR
Lsativa_Dandie_Chr2_002860,405,428,LRR
Lsativa_Dandie_Chr2_002860,429,453,LRR
Lsativa_Dandie_Chr2_002860,502,526,LRR
Lsativa_Dandie_Chr2_002860,550,574,LRR
Lsativa_Dandie_Chr2_002935,27,320,LRR
Lsativa_Dandie_Chr2_002935,112,135,LRR
Lsativa_Dandie_Chr2_002935,186,209,LRR
Lsativa_Dandie_Chr2_002935,324,450,LRR
Lsativa_Dandie_Chr2_002935,366,425,LRR
Lsativa_Dandie_Chr2_002935,388,411,LRR
Lsativa_Dandie_Chr2_002935,412,435,LRR
Lsativa_Dandie_Chr2_002952,25,196,LRR
Lsativa_Dandie_Chr2_002952,115,139,LRR
Lsativa_Dandie_Chr2_002952,197,323,LRR
Lsativa_Dandie_Chr2_002952,235,259,LRR
Lsativa_Dandie_Chr2_002952,260,284,LRR
Lsativa_Dandie_Chr2_002952,327,638,LRR
Lsativa_Dandie_Chr2_002952,340,362,LRR
Lsativa_Dandie_Chr2_002952,435,459,LRR
Lsativa_Dandie_Chr2_002952,460,483,LRR
Lsativa_Dandie_Chr2_002952,508,532,LRR
Lsativa_Dandie_Chr2_002952,535,593,LRR
Lsativa_Dandie_Chr2_003083,11,152,TIR
Lsativa_Dandie_Chr2_003083,11,173,TIR
Lsativa_Dandie_Chr2_003083,13,177,TIR
Lsativa_Dandie_Chr2_003083,14,178,TIR
Lsativa_Dandie_Chr2_003083,14,149,TIR
Lsativa_Dandie_Chr2_003083,200,417,NBS
Lsativa_Dandie_Chr2_003098,164,226,NBS
Lsativa_Dandie_Chr2_003098,232,377,NBS
Lsativa_Dandie_Chr2_003098,476,945,LRR
Lsativa_Dandie_Chr2_003098,513,536,LRR
Lsativa_Dandie_Chr2_003098,516,572,LRR
Lsativa_Dandie_Chr2_003098,537,559,LRR
Lsativa_Dandie_Chr2_003098,539,560,LRR
Lsativa_Dandie_Chr2_003098,583,606,LRR
Lsativa_Dandie_Chr2_003109,7,152,NBS
Lsativa_Dandie_Chr2_003109,261,663,LRR
Lsativa_Dandie_Chr2_003109,664,780,LRR
Lsativa_Dandie_Chr2_003109,781,949,LRR
Lsativa_Dandie_Chr2_003110,177,418,NBS
Lsativa_Dandie_Chr2_003110,544,885,LRR
Lsativa_Dandie_Chr2_003110,888,983,LRR
Lsativa_Dandie_Chr2_003110,984,1069,LRR
Lsativa_Dandie_Chr2_003117,160,385,NBS
Lsativa_Dandie_Chr2_003117,492,967,LRR
Lsativa_Dandie_Chr2_003117,1090,1335,LRR
Lsativa_Dandie_Chr2_003117,1339,1479,LRR
Lsativa_Dandie_Chr2_003117,1508,1712,LRR
Lsativa_Dandie_Chr2_003119,196,422,NBS
Lsativa_Dandie_Chr2_003119,449,684,LRR
Lsativa_Dandie_Chr2_003119,710,927,LRR
Lsativa_Dandie_Chr2_003119,929,1283,LRR
Lsativa_Dandie_Chr2_003119,1319,1502,LRR
Lsativa_Dandie_Chr2_003119,1503,1658,LRR
Lsativa_Dandie_Chr2_003138,170,412,NBS
Lsativa_Dandie_Chr2_003138,548,636,LRR
Lsativa_Dandie_Chr2_003138,637,872,LRR
Lsativa_Dandie_Chr2_003138,873,948,LRR
Lsativa_Dandie_Chr2_003139,159,398,NBS
Lsativa_Dandie_Chr2_003139,543,868,LRR
Lsativa_Dandie_Chr2_003139,914,1046,LRR
Lsativa_Dandie_Chr2_003140,175,412,NBS
Lsativa_Dandie_Chr2_003140,548,892,LRR
Lsativa_Dandie_Chr2_003140,893,1064,LRR
Lsativa_Dandie_Chr2_003141,170,413,NBS
Lsativa_Dandie_Chr2_003141,537,881,LRR
Lsativa_Dandie_Chr2_003141,882,1057,LRR
Lsativa_Dandie_Chr2_003142,175,412,NBS
Lsativa_Dandie_Chr2_003142,511,848,LRR
Lsativa_Dandie_Chr2_003142,849,1028,LRR
Lsativa_Dandie_Chr2_003143,174,413,NBS
Lsativa_Dandie_Chr2_003143,552,943,LRR
Lsativa_Dandie_Chr2_003143,944,1128,LRR
Lsativa_Dandie_Chr2_003144,174,412,NBS
Lsativa_Dandie_Chr2_003144,537,827,LRR
Lsativa_Dandie_Chr2_003146,169,411,NBS
Lsativa_Dandie_Chr2_003146,536,878,LRR
Lsativa_Dandie_Chr2_003146,883,980,LRR
Lsativa_Dandie_Chr2_003146,981,1056,LRR
Lsativa_Dandie_Chr2_003147,134,371,NBS
Lsativa_Dandie_Chr2_003147,497,832,LRR
Lsativa_Dandie_Chr2_003147,833,1010,LRR
Lsativa_Dandie_Chr2_003148,184,412,NBS
Lsativa_Dandie_Chr2_003148,538,975,LRR
Lsativa_Dandie_Chr2_003148,976,1051,LRR
Lsativa_Dandie_Chr2_003149,170,412,NBS
Lsativa_Dandie_Chr2_003149,548,939,LRR
Lsativa_Dandie_Chr2_003149,940,1063,LRR
Lsativa_Dandie_Chr2_003149,1064,1233,LRR
Lsativa_Dandie_Chr2_003150,172,407,NBS
Lsativa_Dandie_Chr2_003150,550,871,LRR
